site_id,site_name,created_date,PM2.5,SO2,O3
41,Taixi,2024-05-26 02:00,14.0,1.0,28.7
40,Puzi,2024-05-26 02:00,29.0,1.9,15.5
39,Xingang,2024-05-26 02:00,36.0,2.5,16.3
38,Lunbei,2024-05-26 02:00,29.0,1.2,22.1
37,Douliu,2024-05-26 02:00,32.0,2.0,3.7
36,Nantou,2024-05-26 02:00,14.0,0.4,9.4
35,Erlin,2024-05-26 02:00,25.0,0.4,15.2
34,Xianxi,2024-05-26 02:00,12.0,1.5,21.3
33,Changhua,2024-05-26 02:00,21.0,0.8,6.7
32,Xitun,2024-05-26 02:00,23.0,,2.8
31,Zhongming,2024-05-26 02:00,21.0,1.6,8.6
30,Dali,2024-05-26 02:00,20.0,1.0,6.7
29,Shalu,2024-05-26 02:00,21.0,1.0,8.7
28,Fengyuan,2024-05-26 02:00,8.0,1.0,15.6
27,Sanyi,2024-05-26 02:00,9.0,1.1,19.3
26,Miaoli,2024-05-26 02:00,11.0,1.1,9.4
25,Toufen,2024-05-26 02:00,19.0,1.7,5.2
24,Hsinchu,2024-05-26 02:00,20.0,0.6,3.6
23,Zhudong,2024-05-26 02:00,13.0,0.5,3.8
22,Hukou,2024-05-26 02:00,19.0,0.4,0.2
21,Longtan,2024-05-26 02:00,12.0,0.4,5.9
20,Pingzhen,2024-05-26 02:00,14.0,0.6,4.2
19,Guanyin,2024-05-26 02:00,12.0,2.8,7.1
18,Dayuan,2024-05-26 02:00,15.0,2.4,0.6
17,Taoyuan,2024-05-26 02:00,22.0,2.4,2.0
16,Datong,2024-05-26 02:00,8.0,0.8,2.9
15,Songshan,2024-05-26 02:00,9.0,0.7,1.8
14,Guting,2024-05-26 02:00,7.0,0.9,2.1
13,Wanhua,2024-05-26 02:00,3.0,0.3,6.2
12,Zhongshan,2024-05-26 02:00,5.0,0.6,2.3
11,Shilin,2024-05-26 02:00,11.0,0.6,1.6
10,Tamsui,2024-05-26 02:00,12.0,1.3,0.0
9,Linkou,2024-05-26 02:00,5.0,0.0,8.3
8,Cailiao,2024-05-26 02:00,4.0,0.8,1.8
7,Xinzhuang,2024-05-26 02:00,15.0,0.8,0.1
6,Banqiao,2024-05-26 02:00,6.0,0.7,0.1
5,Tucheng,2024-05-26 02:00,14.0,0.9,0.8
4,Xindian,2024-05-26 02:00,9.0,0.0,8.5
3,Wanli,2024-05-26 02:00,5.0,1.0,4.1
2,Xizhi,2024-05-26 02:00,8.0,0.7,0.4
1,Keelung,2024-05-26 02:00,9.0,0.9,0.2
313,Pingtung（fangshan）,2024-05-26 01:00,0.0,0.2,16.4
312,Taichung（Rilana Elementary）,2024-05-26 01:00,17.0,0.4,6.8
311,New Taipei(Shulin),2024-05-26 01:00,19.0,0.4,2.8
204,Pingtung（Liuqiu）,2024-05-26 01:00,10.0,1.1,17.6
203,Tainan（Madou）,2024-05-26 01:00,26.0,0.6,18.9
202,Kaohsiung（Hunei）,2024-05-26 01:00,20.0,0.5,20.7
201,Changhua（Yuanlin）,2024-05-26 01:00,25.0,2.4,7.5
85,Dacheng,2024-05-26 01:00,9.0,1.1,43.2
84,FugueiCape,2024-05-26 01:00,7.0,0.3,12.5
83,Mailiao,2024-05-26 01:00,16.0,1.3,29.6
80,Guanshan,2024-05-26 01:00,3.0,0.5,5.5
78,Magong,2024-05-26 01:00,4.0,0.7,34.8
77,Kinmen,2024-05-26 01:00,8.0,0.6,12.6
75,Matsu,2024-05-26 01:00,4.0,0.3,10.3
72,Puli,2024-05-26 01:00,12.0,1.7,9.7
71,Fuxing,2024-05-26 01:00,11.0,1.6,22.3
70,Yonghe,2024-05-26 01:00,6.0,0.5,5.7
69,Zhushan,2024-05-26 01:00,20.0,0.8,8.2
68,Zhongli,2024-05-26 01:00,16.0,2.8,1.0
67,Sanchong,2024-05-26 01:00,8.0,0.5,1.8
66,Dongshan,2024-05-26 01:00,7.0,0.0,7.1
65,Yilan,2024-05-26 01:00,6.0,1.4,7.8
64,Yangming,2024-05-26 01:00,4.0,0.8,15.2
63,Hualien,2024-05-26 01:00,4.0,0.6,12.8
62,Taitung,2024-05-26 01:00,0.0,0.4,8.8
61,Hengchun,2024-05-26 01:00,2.0,0.0,18.3
60,Chaozhou,2024-05-26 01:00,8.0,0.4,11.5
59,Pingtung,2024-05-26 01:00,16.0,1.8,22.7
58,Xiaogang,2024-05-26 01:00,14.0,2.4,22.3
57,Qianzhen,2024-05-26 01:00,11.0,2.5,21.6
56,Qianjin,2024-05-26 01:00,9.0,0.6,33.7
54,Zuoying,2024-05-26 01:00,12.0,1.6,41.5
53,Nanzi,2024-05-26 01:00,9.0,1.0,23.9
52,Linyuan,2024-05-26 01:00,23.0,1.8,15.1
51,Daliao,2024-05-26 01:00,13.0,1.7,18.1
50,Fengshan,2024-05-26 01:00,14.0,1.6,24.0
49,Renwu,2024-05-26 01:00,19.0,1.3,26.8
48,Qiaotou,2024-05-26 01:00,18.0,0.9,19.4
47,Meinong,2024-05-26 01:00,9.0,0.8,17.1
46,Tainan,2024-05-26 01:00,21.0,2.0,17.6
45,Annan,2024-05-26 01:00,20.0,1.1,10.8
44,Shanhua,2024-05-26 01:00,17.0,0.9,17.3
43,Xinying,2024-05-26 01:00,23.0,1.1,15.1
42,Chiayi,2024-05-26 01:00,28.0,2.7,8.2
41,Taixi,2024-05-26 01:00,20.0,1.3,23.5
40,Puzi,2024-05-26 01:00,29.0,1.5,17.3
39,Xingang,2024-05-26 01:00,37.0,2.7,19.1
38,Lunbei,2024-05-26 01:00,34.0,1.1,22.0
37,Douliu,2024-05-26 01:00,35.0,2.1,3.1
36,Nantou,2024-05-26 01:00,17.0,0.4,11.0
35,Erlin,2024-05-26 01:00,20.0,1.3,22.0
34,Xianxi,2024-05-26 01:00,15.0,1.4,21.1
33,Changhua,2024-05-26 01:00,18.0,0.7,11.3
32,Xitun,2024-05-26 01:00,19.0,1.4,8.4
31,Zhongming,2024-05-26 01:00,23.0,0.4,9.2
30,Dali,2024-05-26 01:00,21.0,1.3,5.4
29,Shalu,2024-05-26 01:00,21.0,0.9,13.7
28,Fengyuan,2024-05-26 01:00,12.0,0.8,15.5
27,Sanyi,2024-05-26 01:00,8.0,0.6,8.7
26,Miaoli,2024-05-26 01:00,20.0,1.5,7.3
25,Toufen,2024-05-26 01:00,14.0,2.3,9.1
24,Hsinchu,2024-05-26 01:00,19.0,0.9,10.8
23,Zhudong,2024-05-26 01:00,14.0,0.2,3.9
22,Hukou,2024-05-26 01:00,16.0,1.2,0.3
21,Longtan,2024-05-26 01:00,14.0,2.0,6.4
20,Pingzhen,2024-05-26 01:00,19.0,1.7,0.6
19,Guanyin,2024-05-26 01:00,12.0,2.1,1.0
18,Dayuan,2024-05-26 01:00,12.0,2.6,1.3
17,Taoyuan,2024-05-26 01:00,32.0,3.6,1.0
16,Datong,2024-05-26 01:00,7.0,0.5,2.1
15,Songshan,2024-05-26 01:00,10.0,0.2,2.2
14,Guting,2024-05-26 01:00,7.0,1.2,4.4
13,Wanhua,2024-05-26 01:00,7.0,0.5,5.2
12,Zhongshan,2024-05-26 01:00,5.0,0.2,2.6
11,Shilin,2024-05-26 01:00,10.0,1.2,1.2
10,Tamsui,2024-05-26 01:00,13.0,0.3,0.8
9,Linkou,2024-05-26 01:00,8.0,1.0,5.7
8,Cailiao,2024-05-26 01:00,6.0,1.2,2.0
7,Xinzhuang,2024-05-26 01:00,11.0,0.5,0.0
6,Banqiao,2024-05-26 01:00,8.0,1.0,0.1
5,Tucheng,2024-05-26 01:00,19.0,0.3,0.7
4,Xindian,2024-05-26 01:00,7.0,0.8,7.3
3,Wanli,2024-05-26 01:00,9.0,0.7,3.9
2,Xizhi,2024-05-26 01:00,10.0,0.3,0.6
1,Keelung,2024-05-26 01:00,6.0,0.2,0.2
313,Pingtung（fangshan）,2024-05-26 00:00,2.0,0.2,17.9
312,Taichung（Rilana Elementary）,2024-05-26 00:00,23.0,0.6,9.7
311,New Taipei(Shulin),2024-05-26 00:00,17.0,0.2,3.9
204,Pingtung（Liuqiu）,2024-05-26 00:00,12.0,0.7,18.7
203,Tainan（Madou）,2024-05-26 00:00,17.0,0.7,22.4
202,Kaohsiung（Hunei）,2024-05-26 00:00,15.0,0.5,24.6
201,Changhua（Yuanlin）,2024-05-26 00:00,29.0,2.5,10.2
85,Dacheng,2024-05-26 00:00,12.0,1.2,48.3
84,FugueiCape,2024-05-26 00:00,7.0,0.1,16.8
83,Mailiao,2024-05-26 00:00,18.0,1.2,28.9
80,Guanshan,2024-05-26 00:00,3.0,0.6,5.1
78,Magong,2024-05-26 00:00,8.0,0.9,31.4
77,Kinmen,2024-05-26 00:00,15.0,0.5,15.2
75,Matsu,2024-05-26 00:00,7.0,0.2,23.0
72,Puli,2024-05-26 00:00,22.0,1.7,14.7
71,Fuxing,2024-05-26 00:00,9.0,1.5,23.0
70,Yonghe,2024-05-26 00:00,8.0,0.6,4.6
69,Zhushan,2024-05-26 00:00,16.0,0.7,16.0
68,Zhongli,2024-05-26 00:00,17.0,2.8,1.8
67,Sanchong,2024-05-26 00:00,8.0,0.6,1.0
66,Dongshan,2024-05-26 00:00,5.0,0.1,8.0
65,Yilan,2024-05-26 00:00,7.0,3.1,7.1
64,Yangming,2024-05-26 00:00,7.0,0.9,21.4
63,Hualien,2024-05-26 00:00,5.0,0.5,13.1
62,Taitung,2024-05-26 00:00,1.0,0.4,10.7
61,Hengchun,2024-05-26 00:00,3.0,0.3,19.0
60,Chaozhou,2024-05-26 00:00,10.0,0.1,10.5
59,Pingtung,2024-05-26 00:00,17.0,1.6,23.6
58,Xiaogang,2024-05-26 00:00,17.0,2.2,15.8
57,Qianzhen,2024-05-26 00:00,12.0,1.2,22.6
56,Qianjin,2024-05-26 00:00,7.0,0.6,39.9
54,Zuoying,2024-05-26 00:00,10.0,1.7,40.8
53,Nanzi,2024-05-26 00:00,13.0,0.9,18.2
52,Linyuan,2024-05-26 00:00,16.0,1.9,17.0
51,Daliao,2024-05-26 00:00,19.0,1.6,18.5
50,Fengshan,2024-05-26 00:00,9.0,1.3,18.7
49,Renwu,2024-05-26 00:00,18.0,1.5,25.1
48,Qiaotou,2024-05-26 00:00,16.0,1.1,20.6
47,Meinong,2024-05-26 00:00,8.0,1.1,20.7
46,Tainan,2024-05-26 00:00,23.0,1.9,28.7
45,Annan,2024-05-26 00:00,17.0,1.3,13.2
44,Shanhua,2024-05-26 00:00,19.0,0.9,26.4
43,Xinying,2024-05-26 00:00,23.0,1.2,25.4
42,Chiayi,2024-05-26 00:00,30.0,2.3,16.1
41,Taixi,2024-05-26 00:00,15.0,1.6,19.7
40,Puzi,2024-05-26 00:00,25.0,1.6,21.0
39,Xingang,2024-05-26 00:00,31.0,2.3,19.2
38,Lunbei,2024-05-26 00:00,32.0,1.5,18.8
37,Douliu,2024-05-26 00:00,28.0,2.4,5.8
36,Nantou,2024-05-26 00:00,19.0,0.3,9.3
35,Erlin,2024-05-26 00:00,25.0,1.7,25.6
34,Xianxi,2024-05-26 00:00,14.0,1.5,22.7
33,Changhua,2024-05-26 00:00,19.0,1.3,15.1
32,Xitun,2024-05-26 00:00,21.0,1.4,10.2
31,Zhongming,2024-05-26 00:00,21.0,0.7,9.4
30,Dali,2024-05-26 00:00,21.0,1.0,7.2
29,Shalu,2024-05-26 00:00,19.0,1.0,17.4
28,Fengyuan,2024-05-26 00:00,16.0,1.0,11.4
27,Sanyi,2024-05-26 00:00,7.0,0.6,8.9
26,Miaoli,2024-05-26 00:00,19.0,2.3,12.6
25,Toufen,2024-05-26 00:00,19.0,2.0,9.0
24,Hsinchu,2024-05-26 00:00,17.0,1.1,6.9
23,Zhudong,2024-05-26 00:00,19.0,0.2,2.6
22,Hukou,2024-05-26 00:00,15.0,2.4,6.1
21,Longtan,2024-05-26 00:00,19.0,2.7,7.4
20,Pingzhen,2024-05-26 00:00,11.0,1.4,4.3
19,Guanyin,2024-05-26 00:00,12.0,1.8,6.1
18,Dayuan,2024-05-26 00:00,12.0,2.8,4.2
17,Taoyuan,2024-05-26 00:00,22.0,3.5,0.0
16,Datong,2024-05-26 00:00,11.0,1.0,1.0
15,Songshan,2024-05-26 00:00,12.0,0.5,6.4
14,Guting,2024-05-26 00:00,13.0,1.2,3.5
13,Wanhua,2024-05-26 00:00,10.0,0.6,2.7
12,Zhongshan,2024-05-26 00:00,6.0,0.2,1.2
11,Shilin,2024-05-26 00:00,18.0,1.1,1.1
10,Tamsui,2024-05-26 00:00,16.0,0.6,2.5
9,Linkou,2024-05-26 00:00,16.0,1.4,7.1
8,Cailiao,2024-05-26 00:00,9.0,0.6,1.3
7,Xinzhuang,2024-05-26 00:00,13.0,0.5,0.0
6,Banqiao,2024-05-26 00:00,6.0,0.9,1.6
5,Tucheng,2024-05-26 00:00,21.0,0.5,0.0
4,Xindian,2024-05-26 00:00,7.0,0.9,6.8
3,Wanli,2024-05-26 00:00,3.0,0.6,4.6
2,Xizhi,2024-05-26 00:00,7.0,0.6,0.2
1,Keelung,2024-05-26 00:00,9.0,0.3,0.2
313,Pingtung（fangshan）,2024-05-25 23:00,2.0,0.2,20.5
312,Taichung（Rilana Elementary）,2024-05-25 23:00,19.0,0.9,15.2
311,New Taipei(Shulin),2024-05-25 23:00,23.0,0.6,2.7
204,Pingtung（Liuqiu）,2024-05-25 23:00,3.0,0.5,15.3
203,Tainan（Madou）,2024-05-25 23:00,19.0,0.7,21.2
202,Kaohsiung（Hunei）,2024-05-25 23:00,16.0,0.4,29.1
201,Changhua（Yuanlin）,2024-05-25 23:00,33.0,2.1,7.7
85,Dacheng,2024-05-25 23:00,10.0,1.2,48.8
84,FugueiCape,2024-05-25 23:00,5.0,0.1,20.3
83,Mailiao,2024-05-25 23:00,14.0,1.4,31.6
80,Guanshan,2024-05-25 23:00,1.0,0.6,6.2
78,Magong,2024-05-25 23:00,8.0,0.8,34.3
77,Kinmen,2024-05-25 23:00,8.0,0.5,21.3
75,Matsu,2024-05-25 23:00,10.0,0.3,26.9
72,Puli,2024-05-25 23:00,16.0,1.8,12.9
71,Fuxing,2024-05-25 23:00,9.0,1.3,24.7
70,Yonghe,2024-05-25 23:00,5.0,0.8,3.2
69,Zhushan,2024-05-25 23:00,17.0,0.8,13.9
68,Zhongli,2024-05-25 23:00,9.0,2.7,7.7
67,Sanchong,2024-05-25 23:00,17.0,1.3,0.5
66,Dongshan,2024-05-25 23:00,5.0,0.1,6.8
65,Yilan,2024-05-25 23:00,3.0,2.6,8.0
64,Yangming,2024-05-25 23:00,2.0,0.4,22.1
63,Hualien,2024-05-25 23:00,3.0,1.2,15.1
62,Taitung,2024-05-25 23:00,4.0,0.5,10.8
61,Hengchun,2024-05-25 23:00,5.0,0.2,17.8
60,Chaozhou,2024-05-25 23:00,14.0,0.2,13.7
59,Pingtung,2024-05-25 23:00,19.0,1.5,21.1
58,Xiaogang,2024-05-25 23:00,20.0,4.1,5.0
57,Qianzhen,2024-05-25 23:00,12.0,1.6,25.3
56,Qianjin,2024-05-25 23:00,9.0,0.4,39.0
54,Zuoying,2024-05-25 23:00,12.0,1.4,37.6
53,Nanzi,2024-05-25 23:00,12.0,1.1,32.5
52,Linyuan,2024-05-25 23:00,11.0,1.3,26.8
51,Daliao,2024-05-25 23:00,17.0,2.2,19.1
50,Fengshan,2024-05-25 23:00,13.0,1.4,13.6
49,Renwu,2024-05-25 23:00,16.0,1.2,35.0
48,Qiaotou,2024-05-25 23:00,11.0,1.1,36.9
47,Meinong,2024-05-25 23:00,12.0,1.2,21.3
46,Tainan,2024-05-25 23:00,15.0,1.9,40.4
45,Annan,2024-05-25 23:00,16.0,1.1,29.1
44,Shanhua,2024-05-25 23:00,12.0,1.1,28.2
43,Xinying,2024-05-25 23:00,18.0,1.0,27.8
42,Chiayi,2024-05-25 23:00,25.0,2.6,19.4
41,Taixi,2024-05-25 23:00,11.0,2.8,24.9
40,Puzi,2024-05-25 23:00,25.0,1.8,23.2
39,Xingang,2024-05-25 23:00,31.0,2.8,20.4
38,Lunbei,2024-05-25 23:00,46.0,1.8,15.3
37,Douliu,2024-05-25 23:00,38.0,2.6,15.4
36,Nantou,2024-05-25 23:00,17.0,0.3,16.1
35,Erlin,2024-05-25 23:00,30.0,2.3,18.3
34,Xianxi,2024-05-25 23:00,15.0,1.2,26.7
33,Changhua,2024-05-25 23:00,22.0,2.1,11.3
32,Xitun,2024-05-25 23:00,20.0,1.5,7.3
31,Zhongming,2024-05-25 23:00,23.0,0.9,5.1
30,Dali,2024-05-25 23:00,24.0,1.0,8.3
29,Shalu,2024-05-25 23:00,20.0,1.0,19.1
28,Fengyuan,2024-05-25 23:00,13.0,0.5,18.7
27,Sanyi,2024-05-25 23:00,7.0,0.6,14.7
26,Miaoli,2024-05-25 23:00,19.0,2.7,14.5
25,Toufen,2024-05-25 23:00,17.0,2.7,8.0
24,Hsinchu,2024-05-25 23:00,18.0,1.0,6.8
23,Zhudong,2024-05-25 23:00,22.0,0.3,4.7
22,Hukou,2024-05-25 23:00,17.0,2.3,8.5
21,Longtan,2024-05-25 23:00,27.0,3.4,2.7
20,Pingzhen,2024-05-25 23:00,5.0,1.8,14.2
19,Guanyin,2024-05-25 23:00,12.0,0.7,15.0
18,Dayuan,2024-05-25 23:00,9.0,2.1,14.8
17,Taoyuan,2024-05-25 23:00,11.0,1.9,5.2
16,Datong,2024-05-25 23:00,13.0,0.9,0.9
15,Songshan,2024-05-25 23:00,11.0,0.7,5.4
14,Guting,2024-05-25 23:00,3.0,1.3,2.4
13,Wanhua,2024-05-25 23:00,13.0,0.6,2.9
12,Zhongshan,2024-05-25 23:00,10.0,0.4,0.0
11,Shilin,2024-05-25 23:00,19.0,1.6,0.9
10,Tamsui,2024-05-25 23:00,14.0,1.2,4.2
9,Linkou,2024-05-25 23:00,14.0,1.9,30.8
8,Cailiao,2024-05-25 23:00,11.0,1.2,0.0
7,Xinzhuang,2024-05-25 23:00,17.0,0.6,1.0
6,Banqiao,2024-05-25 23:00,7.0,1.0,1.5
5,Tucheng,2024-05-25 23:00,13.0,0.3,0.5
4,Xindian,2024-05-25 23:00,10.0,0.8,4.8
3,Wanli,2024-05-25 23:00,4.0,0.7,5.1
2,Xizhi,2024-05-25 23:00,11.0,0.6,0.7
1,Keelung,2024-05-25 23:00,12.0,0.3,0.2
313,Pingtung（fangshan）,2024-05-25 22:00,1.0,0.2,21.4
312,Taichung（Rilana Elementary）,2024-05-25 22:00,21.0,0.9,14.3
311,New Taipei(Shulin),2024-05-25 22:00,22.0,0.5,4.3
204,Pingtung（Liuqiu）,2024-05-25 22:00,6.0,0.6,17.2
203,Tainan（Madou）,2024-05-25 22:00,17.0,0.8,27.5
202,Kaohsiung（Hunei）,2024-05-25 22:00,12.0,0.9,37.6
201,Changhua（Yuanlin）,2024-05-25 22:00,26.0,2.0,10.1
85,Dacheng,2024-05-25 22:00,12.0,1.3,45.4
84,FugueiCape,2024-05-25 22:00,4.0,0.4,26.7
83,Mailiao,2024-05-25 22:00,16.0,1.7,28.1
80,Guanshan,2024-05-25 22:00,2.0,0.5,8.3
78,Magong,2024-05-25 22:00,8.0,0.8,36.8
77,Kinmen,2024-05-25 22:00,12.0,0.7,18.5
75,Matsu,2024-05-25 22:00,10.0,0.2,26.7
72,Puli,2024-05-25 22:00,16.0,1.8,15.0
71,Fuxing,2024-05-25 22:00,12.0,1.1,15.4
70,Yonghe,2024-05-25 22:00,5.0,0.9,5.0
69,Zhushan,2024-05-25 22:00,17.0,0.8,15.3
68,Zhongli,2024-05-25 22:00,11.0,3.6,5.5
67,Sanchong,2024-05-25 22:00,19.0,1.9,0.6
66,Dongshan,2024-05-25 22:00,7.0,0.0,13.1
65,Yilan,2024-05-25 22:00,7.0,0.7,10.2
64,Yangming,2024-05-25 22:00,2.0,0.9,25.7
63,Hualien,2024-05-25 22:00,,0.6,17.2
62,Taitung,2024-05-25 22:00,5.0,0.4,13.7
61,Hengchun,2024-05-25 22:00,3.0,0.3,16.1
60,Chaozhou,2024-05-25 22:00,11.0,0.4,12.4
59,Pingtung,2024-05-25 22:00,20.0,2.0,23.5
58,Xiaogang,2024-05-25 22:00,20.0,3.5,7.2
57,Qianzhen,2024-05-25 22:00,11.0,1.5,19.6
56,Qianjin,2024-05-25 22:00,7.0,0.8,45.6
54,Zuoying,2024-05-25 22:00,13.0,1.2,32.2
53,Nanzi,2024-05-25 22:00,11.0,1.2,30.7
52,Linyuan,2024-05-25 22:00,9.0,3.5,19.4
51,Daliao,2024-05-25 22:00,16.0,2.6,15.3
50,Fengshan,2024-05-25 22:00,13.0,1.8,17.6
49,Renwu,2024-05-25 22:00,11.0,1.4,27.3
48,Qiaotou,2024-05-25 22:00,10.0,1.0,35.1
47,Meinong,2024-05-25 22:00,17.0,1.6,23.3
46,Tainan,2024-05-25 22:00,17.0,1.7,41.9
45,Annan,2024-05-25 22:00,12.0,1.1,40.6
44,Shanhua,2024-05-25 22:00,15.0,1.1,21.0
43,Xinying,2024-05-25 22:00,18.0,0.7,27.3
42,Chiayi,2024-05-25 22:00,26.0,2.9,21.4
41,Taixi,2024-05-25 22:00,16.0,2.7,30.4
40,Puzi,2024-05-25 22:00,22.0,1.1,26.8
39,Xingang,2024-05-25 22:00,28.0,2.7,25.1
38,Lunbei,2024-05-25 22:00,42.0,1.8,18.6
37,Douliu,2024-05-25 22:00,27.0,2.9,16.9
36,Nantou,2024-05-25 22:00,18.0,0.6,14.0
35,Erlin,2024-05-25 22:00,30.0,2.6,14.9
34,Xianxi,2024-05-25 22:00,22.0,1.7,28.7
33,Changhua,2024-05-25 22:00,21.0,0.8,5.6
32,Xitun,2024-05-25 22:00,22.0,1.9,11.1
31,Zhongming,2024-05-25 22:00,16.0,0.9,7.8
30,Dali,2024-05-25 22:00,19.0,1.1,7.2
29,Shalu,2024-05-25 22:00,22.0,0.8,14.3
28,Fengyuan,2024-05-25 22:00,14.0,0.3,22.6
27,Sanyi,2024-05-25 22:00,11.0,0.7,12.1
26,Miaoli,2024-05-25 22:00,12.0,2.1,18.4
25,Toufen,2024-05-25 22:00,21.0,2.4,13.7
24,Hsinchu,2024-05-25 22:00,15.0,0.8,7.1
23,Zhudong,2024-05-25 22:00,22.0,0.5,5.6
22,Hukou,2024-05-25 22:00,21.0,1.9,12.3
21,Longtan,2024-05-25 22:00,20.0,2.9,2.3
20,Pingzhen,2024-05-25 22:00,9.0,2.4,11.4
19,Guanyin,2024-05-25 22:00,5.0,0.4,19.3
18,Dayuan,2024-05-25 22:00,12.0,3.4,15.7
17,Taoyuan,2024-05-25 22:00,11.0,1.6,5.0
16,Datong,2024-05-25 22:00,15.0,1.2,1.1
15,Songshan,2024-05-25 22:00,13.0,0.9,8.6
14,Guting,2024-05-25 22:00,6.0,1.1,7.6
13,Wanhua,2024-05-25 22:00,9.0,0.7,2.4
12,Zhongshan,2024-05-25 22:00,11.0,0.8,5.5
11,Shilin,2024-05-25 22:00,20.0,1.6,4.2
10,Tamsui,2024-05-25 22:00,18.0,1.8,13.4
9,Linkou,2024-05-25 22:00,13.0,1.9,30.4
8,Cailiao,2024-05-25 22:00,17.0,1.8,1.5
7,Xinzhuang,2024-05-25 22:00,17.0,0.8,2.4
6,Banqiao,2024-05-25 22:00,9.0,0.9,4.1
5,Tucheng,2024-05-25 22:00,14.0,0.2,1.5
4,Xindian,2024-05-25 22:00,9.0,0.8,7.6
3,Wanli,2024-05-25 22:00,5.0,0.6,8.2
2,Xizhi,2024-05-25 22:00,11.0,1.1,0.6
1,Keelung,2024-05-25 22:00,6.0,0.4,0.6
313,Pingtung（fangshan）,2024-05-25 21:00,0.0,0.2,23.2
312,Taichung（Rilana Elementary）,2024-05-25 21:00,18.0,0.6,14.7
311,New Taipei(Shulin),2024-05-25 21:00,19.0,0.9,5.1
204,Pingtung（Liuqiu）,2024-05-25 21:00,8.0,0.6,17.3
203,Tainan（Madou）,2024-05-25 21:00,15.0,0.8,30.4
202,Kaohsiung（Hunei）,2024-05-25 21:00,14.0,0.8,33.0
201,Changhua（Yuanlin）,2024-05-25 21:00,28.0,1.9,15.6
85,Dacheng,2024-05-25 21:00,9.0,1.0,41.4
84,FugueiCape,2024-05-25 21:00,7.0,0.4,25.2
83,Mailiao,2024-05-25 21:00,16.0,1.5,27.0
80,Guanshan,2024-05-25 21:00,3.0,0.5,10.5
78,Magong,2024-05-25 21:00,8.0,0.7,35.4
77,Kinmen,2024-05-25 21:00,9.0,0.7,22.7
75,Matsu,2024-05-25 21:00,8.0,0.3,31.0
72,Puli,2024-05-25 21:00,17.0,1.7,24.4
71,Fuxing,2024-05-25 21:00,20.0,1.3,14.7
70,Yonghe,2024-05-25 21:00,7.0,0.9,3.7
69,Zhushan,2024-05-25 21:00,21.0,1.1,21.7
68,Zhongli,2024-05-25 21:00,41.0,3.3,1.6
67,Sanchong,2024-05-25 21:00,21.0,2.0,2.3
66,Dongshan,2024-05-25 21:00,10.0,0.0,14.6
65,Yilan,2024-05-25 21:00,3.0,0.7,15.7
