site_id,site_name,created_date,PM2.5,SO2,O3
64,Yangming,2024-05-25 21:00,8.0,1.0,29.0
63,Hualien,2024-05-25 21:00,7.0,0.6,15.0
62,Taitung,2024-05-25 21:00,4.0,0.4,12.9
61,Hengchun,2024-05-25 21:00,3.0,0.3,17.4
60,Chaozhou,2024-05-25 21:00,12.0,0.6,14.2
59,Pingtung,2024-05-25 21:00,10.0,2.4,24.8
58,Xiaogang,2024-05-25 21:00,12.0,2.0,13.8
57,Qianzhen,2024-05-25 21:00,16.0,1.3,15.5
56,Qianjin,2024-05-25 21:00,9.0,0.5,36.1
54,Zuoying,2024-05-25 21:00,9.0,1.3,24.9
53,Nanzi,2024-05-25 21:00,10.0,1.2,23.8
52,Linyuan,2024-05-25 21:00,,,
51,Daliao,2024-05-25 21:00,16.0,4.9,14.6
50,Fengshan,2024-05-25 21:00,11.0,1.4,23.2
49,Renwu,2024-05-25 21:00,14.0,1.6,23.6
48,Qiaotou,2024-05-25 21:00,13.0,1.1,24.9
47,Meinong,2024-05-25 21:00,25.0,1.7,28.4
46,Tainan,2024-05-25 21:00,15.0,1.6,42.4
45,Annan,2024-05-25 21:00,8.0,0.9,35.5
44,Shanhua,2024-05-25 21:00,17.0,1.0,21.2
43,Xinying,2024-05-25 21:00,17.0,0.9,30.2
42,Chiayi,2024-05-25 21:00,23.0,2.6,25.5
41,Taixi,2024-05-25 21:00,8.0,1.4,32.8
40,Puzi,2024-05-25 21:00,24.0,1.2,26.4
39,Xingang,2024-05-25 21:00,26.0,2.2,28.8
38,Lunbei,2024-05-25 21:00,26.0,1.3,20.6
37,Douliu,2024-05-25 21:00,27.0,3.2,18.5
36,Nantou,2024-05-25 21:00,16.0,0.8,18.6
35,Erlin,2024-05-25 21:00,26.0,2.8,18.1
34,Xianxi,2024-05-25 21:00,18.0,1.3,21.4
33,Changhua,2024-05-25 21:00,18.0,0.8,8.4
32,Xitun,2024-05-25 21:00,18.0,1.7,20.5
31,Zhongming,2024-05-25 21:00,20.0,1.2,17.7
30,Dali,2024-05-25 21:00,21.0,1.7,11.4
29,Shalu,2024-05-25 21:00,16.0,0.8,22.3
28,Fengyuan,2024-05-25 21:00,15.0,0.5,20.5
27,Sanyi,2024-05-25 21:00,12.0,0.9,17.7
26,Miaoli,2024-05-25 21:00,19.0,2.1,19.0
25,Toufen,2024-05-25 21:00,16.0,2.8,17.3
24,Hsinchu,2024-05-25 21:00,14.0,0.8,13.4
23,Zhudong,2024-05-25 21:00,16.0,0.4,8.0
22,Hukou,2024-05-25 21:00,20.0,2.2,16.9
21,Longtan,2024-05-25 21:00,25.0,3.1,8.0
20,Pingzhen,2024-05-25 21:00,14.0,1.8,4.8
19,Guanyin,2024-05-25 21:00,17.0,0.7,18.3
18,Dayuan,2024-05-25 21:00,9.0,3.1,10.4
17,Taoyuan,2024-05-25 21:00,14.0,2.7,9.7
16,Datong,2024-05-25 21:00,26.0,1.8,3.7
15,Songshan,2024-05-25 21:00,15.0,0.9,4.2
14,Guting,2024-05-25 21:00,8.0,1.2,4.7
13,Wanhua,2024-05-25 21:00,16.0,2.0,7.5
12,Zhongshan,2024-05-25 21:00,16.0,1.6,8.9
11,Shilin,2024-05-25 21:00,24.0,1.5,3.7
10,Tamsui,2024-05-25 21:00,17.0,1.7,11.2
9,Linkou,2024-05-25 21:00,10.0,1.7,24.7
8,Cailiao,2024-05-25 21:00,23.0,2.6,9.9
7,Xinzhuang,2024-05-25 21:00,14.0,1.3,10.5
6,Banqiao,2024-05-25 21:00,5.0,0.6,6.2
5,Tucheng,2024-05-25 21:00,10.0,0.2,0.9
4,Xindian,2024-05-25 21:00,7.0,0.8,8.1
3,Wanli,2024-05-25 21:00,8.0,0.7,8.8
2,Xizhi,2024-05-25 21:00,10.0,0.8,3.5
1,Keelung,2024-05-25 21:00,5.0,0.4,1.1
313,Pingtung（fangshan）,2024-05-25 20:00,0.0,0.2,22.7
312,Taichung（Rilana Elementary）,2024-05-25 20:00,19.0,0.7,20.5
311,New Taipei(Shulin),2024-05-25 20:00,21.0,1.7,7.4
204,Pingtung（Liuqiu）,2024-05-25 20:00,15.0,0.8,18.5
203,Tainan（Madou）,2024-05-25 20:00,16.0,0.8,34.4
202,Kaohsiung（Hunei）,2024-05-25 20:00,15.0,0.9,27.5
201,Changhua（Yuanlin）,2024-05-25 20:00,19.0,1.8,16.6
85,Dacheng,2024-05-25 20:00,17.0,1.1,43.8
84,FugueiCape,2024-05-25 20:00,8.0,0.5,27.6
83,Mailiao,2024-05-25 20:00,14.0,1.3,35.5
80,Guanshan,2024-05-25 20:00,4.0,0.6,15.3
78,Magong,2024-05-25 20:00,9.0,0.6,34.9
77,Kinmen,2024-05-25 20:00,8.0,0.7,23.3
75,Matsu,2024-05-25 20:00,20.0,0.2,27.2
72,Puli,2024-05-25 20:00,24.0,2.0,35.2
71,Fuxing,2024-05-25 20:00,13.0,1.5,16.8
70,Yonghe,2024-05-25 20:00,7.0,0.8,5.8
69,Zhushan,2024-05-25 20:00,28.0,1.3,31.2
68,Zhongli,2024-05-25 20:00,11.0,2.5,4.2
67,Sanchong,2024-05-25 20:00,17.0,2.3,5.7
66,Dongshan,2024-05-25 20:00,10.0,0.0,10.6
65,Yilan,2024-05-25 20:00,5.0,0.6,19.0
64,Yangming,2024-05-25 20:00,14.0,0.9,26.3
63,Hualien,2024-05-25 20:00,9.0,0.5,28.3
62,Taitung,2024-05-25 20:00,6.0,0.5,16.5
61,Hengchun,2024-05-25 20:00,4.0,0.2,18.6
60,Chaozhou,2024-05-25 20:00,11.0,1.2,14.8
59,Pingtung,2024-05-25 20:00,9.0,3.8,23.6
58,Xiaogang,2024-05-25 20:00,11.0,1.8,17.4
57,Qianzhen,2024-05-25 20:00,15.0,1.4,18.6
56,Qianjin,2024-05-25 20:00,12.0,0.4,36.5
54,Zuoying,2024-05-25 20:00,10.0,1.2,32.4
53,Nanzi,2024-05-25 20:00,12.0,1.0,28.7
52,Linyuan,2024-05-25 20:00,15.0,1.9,20.5
51,Daliao,2024-05-25 20:00,14.0,4.4,19.3
50,Fengshan,2024-05-25 20:00,8.0,1.6,22.2
49,Renwu,2024-05-25 20:00,12.0,1.5,22.7
48,Qiaotou,2024-05-25 20:00,14.0,1.1,28.2
47,Meinong,2024-05-25 20:00,13.0,2.7,29.9
46,Tainan,2024-05-25 20:00,17.0,1.7,47.1
45,Annan,2024-05-25 20:00,9.0,1.1,37.6
44,Shanhua,2024-05-25 20:00,16.0,1.0,25.9
43,Xinying,2024-05-25 20:00,17.0,0.8,36.0
42,Chiayi,2024-05-25 20:00,22.0,2.9,29.7
41,Taixi,2024-05-25 20:00,7.0,1.4,41.6
40,Puzi,2024-05-25 20:00,26.0,1.1,27.7
39,Xingang,2024-05-25 20:00,24.0,1.7,30.4
38,Lunbei,2024-05-25 20:00,22.0,1.5,25.6
37,Douliu,2024-05-25 20:00,28.0,3.2,23.1
36,Nantou,2024-05-25 20:00,16.0,0.9,29.0
35,Erlin,2024-05-25 20:00,23.0,4.4,25.1
34,Xianxi,2024-05-25 20:00,15.0,1.4,26.0
33,Changhua,2024-05-25 20:00,12.0,0.8,16.8
32,Xitun,2024-05-25 20:00,23.0,1.5,28.4
31,Zhongming,2024-05-25 20:00,20.0,1.1,27.7
30,Dali,2024-05-25 20:00,17.0,1.8,23.1
29,Shalu,2024-05-25 20:00,17.0,0.9,24.2
28,Fengyuan,2024-05-25 20:00,18.0,0.8,23.6
27,Sanyi,2024-05-25 20:00,16.0,0.6,27.6
26,Miaoli,2024-05-25 20:00,10.0,2.5,27.2
25,Toufen,2024-05-25 20:00,17.0,2.4,20.4
24,Hsinchu,2024-05-25 20:00,8.0,1.2,20.3
23,Zhudong,2024-05-25 20:00,15.0,0.6,19.5
22,Hukou,2024-05-25 20:00,18.0,2.5,25.8
21,Longtan,2024-05-25 20:00,19.0,3.1,15.1
20,Pingzhen,2024-05-25 20:00,10.0,1.3,11.7
19,Guanyin,2024-05-25 20:00,9.0,0.4,22.5
18,Dayuan,2024-05-25 20:00,4.0,2.0,23.6
17,Taoyuan,2024-05-25 20:00,18.0,4.5,9.7
16,Datong,2024-05-25 20:00,28.0,2.1,9.9
15,Songshan,2024-05-25 20:00,11.0,0.4,4.8
14,Guting,2024-05-25 20:00,5.0,1.2,8.6
13,Wanhua,2024-05-25 20:00,14.0,1.6,8.7
12,Zhongshan,2024-05-25 20:00,17.0,1.9,10.1
11,Shilin,2024-05-25 20:00,17.0,2.4,9.5
10,Tamsui,2024-05-25 20:00,14.0,1.9,11.1
9,Linkou,2024-05-25 20:00,6.0,1.9,21.0
8,Cailiao,2024-05-25 20:00,16.0,2.6,13.5
7,Xinzhuang,2024-05-25 20:00,18.0,1.7,7.6
6,Banqiao,2024-05-25 20:00,5.0,0.7,7.4
5,Tucheng,2024-05-25 20:00,10.0,0.3,3.2
4,Xindian,2024-05-25 20:00,10.0,0.9,11.9
3,Wanli,2024-05-25 20:00,7.0,0.8,8.8
2,Xizhi,2024-05-25 20:00,14.0,1.5,4.1
1,Keelung,2024-05-25 20:00,6.0,0.5,0.9
313,Pingtung（fangshan）,2024-05-25 19:00,0.0,0.1,23.5
312,Taichung（Rilana Elementary）,2024-05-25 19:00,16.0,1.0,31.4
311,New Taipei(Shulin),2024-05-25 19:00,28.0,6.2,12.2
204,Pingtung（Liuqiu）,2024-05-25 19:00,4.0,0.7,22.0
203,Tainan（Madou）,2024-05-25 19:00,13.0,0.9,43.1
202,Kaohsiung（Hunei）,2024-05-25 19:00,10.0,0.6,28.1
201,Changhua（Yuanlin）,2024-05-25 19:00,16.0,1.9,22.8
85,Dacheng,2024-05-25 19:00,8.0,1.1,47.5
84,FugueiCape,2024-05-25 19:00,9.0,0.8,43.2
83,Mailiao,2024-05-25 19:00,15.0,1.4,42.0
80,Guanshan,2024-05-25 19:00,4.0,0.5,16.6
78,Magong,2024-05-25 19:00,5.0,0.8,26.4
77,Kinmen,2024-05-25 19:00,8.0,0.8,24.9
75,Matsu,2024-05-25 19:00,26.0,0.4,30.6
72,Puli,2024-05-25 19:00,17.0,2.1,50.8
71,Fuxing,2024-05-25 19:00,7.0,1.3,29.1
70,Yonghe,2024-05-25 19:00,7.0,0.7,10.6
69,Zhushan,2024-05-25 19:00,30.0,1.9,41.4
68,Zhongli,2024-05-25 19:00,13.0,2.3,12.5
67,Sanchong,2024-05-25 19:00,20.0,3.0,4.5
66,Dongshan,2024-05-25 19:00,7.0,0.0,19.2
65,Yilan,2024-05-25 19:00,8.0,0.7,23.8
64,Yangming,2024-05-25 19:00,7.0,0.8,31.4
63,Hualien,2024-05-25 19:00,6.0,0.4,34.9
62,Taitung,2024-05-25 19:00,6.0,0.5,16.5
61,Hengchun,2024-05-25 19:00,3.0,0.3,18.6
60,Chaozhou,2024-05-25 19:00,9.0,0.9,21.7
59,Pingtung,2024-05-25 19:00,6.0,5.7,21.5
58,Xiaogang,2024-05-25 19:00,8.0,1.8,17.2
57,Qianzhen,2024-05-25 19:00,10.0,1.6,29.0
56,Qianjin,2024-05-25 19:00,3.0,0.6,31.9
54,Zuoying,2024-05-25 19:00,14.0,1.1,31.7
53,Nanzi,2024-05-25 19:00,11.0,1.0,30.7
52,Linyuan,2024-05-25 19:00,9.0,1.1,21.5
51,Daliao,2024-05-25 19:00,12.0,4.9,17.2
50,Fengshan,2024-05-25 19:00,8.0,1.3,26.7
49,Renwu,2024-05-25 19:00,20.0,1.6,28.1
48,Qiaotou,2024-05-25 19:00,7.0,1.0,29.9
47,Meinong,2024-05-25 19:00,7.0,2.5,30.3
46,Tainan,2024-05-25 19:00,13.0,1.8,43.5
45,Annan,2024-05-25 19:00,19.0,1.8,49.3
44,Shanhua,2024-05-25 19:00,16.0,1.5,48.1
43,Xinying,2024-05-25 19:00,9.0,0.7,40.2
42,Chiayi,2024-05-25 19:00,17.0,2.0,36.5
41,Taixi,2024-05-25 19:00,7.0,1.5,43.6
40,Puzi,2024-05-25 19:00,20.0,1.6,36.5
39,Xingang,2024-05-25 19:00,21.0,1.6,42.0
38,Lunbei,2024-05-25 19:00,27.0,1.4,27.2
37,Douliu,2024-05-25 19:00,33.0,3.1,37.7
36,Nantou,2024-05-25 19:00,16.0,0.6,35.5
35,Erlin,2024-05-25 19:00,30.0,4.5,31.8
34,Xianxi,2024-05-25 19:00,12.0,2.7,28.0
33,Changhua,2024-05-25 19:00,8.0,0.8,24.5
32,Xitun,2024-05-25 19:00,14.0,1.8,37.2
31,Zhongming,2024-05-25 19:00,14.0,0.8,32.6
30,Dali,2024-05-25 19:00,12.0,1.4,32.8
29,Shalu,2024-05-25 19:00,11.0,1.2,23.5
28,Fengyuan,2024-05-25 19:00,17.0,1.0,31.4
27,Sanyi,2024-05-25 19:00,14.0,0.8,36.1
26,Miaoli,2024-05-25 19:00,11.0,2.6,33.7
25,Toufen,2024-05-25 19:00,8.0,2.6,29.2
24,Hsinchu,2024-05-25 19:00,12.0,1.7,25.5
23,Zhudong,2024-05-25 19:00,14.0,0.8,30.6
22,Hukou,2024-05-25 19:00,12.0,1.6,30.8
21,Longtan,2024-05-25 19:00,14.0,3.0,24.3
20,Pingzhen,2024-05-25 19:00,7.0,1.5,23.3
19,Guanyin,2024-05-25 19:00,5.0,0.3,30.2
18,Dayuan,2024-05-25 19:00,5.0,2.0,27.0
17,Taoyuan,2024-05-25 19:00,14.0,4.4,18.1
16,Datong,2024-05-25 19:00,20.0,2.1,8.4
15,Songshan,2024-05-25 19:00,11.0,0.5,11.6
14,Guting,2024-05-25 19:00,7.0,1.3,9.3
13,Wanhua,2024-05-25 19:00,17.0,2.4,16.6
12,Zhongshan,2024-05-25 19:00,18.0,1.9,10.8
11,Shilin,2024-05-25 19:00,16.0,2.3,18.2
10,Tamsui,2024-05-25 19:00,11.0,2.4,25.0
9,Linkou,2024-05-25 19:00,7.0,2.4,26.3
8,Cailiao,2024-05-25 19:00,18.0,3.4,17.3
7,Xinzhuang,2024-05-25 19:00,14.0,1.8,17.7
6,Banqiao,2024-05-25 19:00,5.0,0.8,13.1
5,Tucheng,2024-05-25 19:00,10.0,0.4,15.4
4,Xindian,2024-05-25 19:00,10.0,1.0,13.4
3,Wanli,2024-05-25 19:00,6.0,1.0,14.2
2,Xizhi,2024-05-25 19:00,13.0,1.4,10.6
1,Keelung,2024-05-25 19:00,5.0,2.1,2.7
313,Pingtung（fangshan）,2024-05-25 18:00,0.0,0.4,24.2
312,Taichung（Rilana Elementary）,2024-05-25 18:00,17.0,0.8,35.8
311,New Taipei(Shulin),2024-05-25 18:00,20.0,5.4,16.9
204,Pingtung（Liuqiu）,2024-05-25 18:00,4.0,0.7,21.6
203,Tainan（Madou）,2024-05-25 18:00,15.0,1.2,55.6
202,Kaohsiung（Hunei）,2024-05-25 18:00,9.0,1.2,36.5
201,Changhua（Yuanlin）,2024-05-25 18:00,14.0,2.2,34.6
85,Dacheng,2024-05-25 18:00,10.0,1.0,48.3
84,FugueiCape,2024-05-25 18:00,11.0,0.8,48.9
83,Mailiao,2024-05-25 18:00,13.0,,36.4
80,Guanshan,2024-05-25 18:00,5.0,0.5,21.6
78,Magong,2024-05-25 18:00,5.0,0.8,29.6
77,Kinmen,2024-05-25 18:00,4.0,0.7,31.8
75,Matsu,2024-05-25 18:00,13.0,0.5,35.8
72,Puli,2024-05-25 18:00,17.0,2.0,56.2
71,Fuxing,2024-05-25 18:00,4.0,1.2,25.0
70,Yonghe,2024-05-25 18:00,7.0,0.9,13.4
69,Zhushan,2024-05-25 18:00,20.0,2.1,48.0
68,Zhongli,2024-05-25 18:00,15.0,2.2,12.2
67,Sanchong,2024-05-25 18:00,19.0,2.5,13.0
66,Dongshan,2024-05-25 18:00,6.0,0.1,30.3
65,Yilan,2024-05-25 18:00,0.0,0.7,28.6
64,Yangming,2024-05-25 18:00,13.0,0.5,30.5
63,Hualien,2024-05-25 18:00,5.0,0.4,34.0
62,Taitung,2024-05-25 18:00,5.0,0.4,19.2
61,Hengchun,2024-05-25 18:00,3.0,0.4,16.4
60,Chaozhou,2024-05-25 18:00,8.0,0.6,21.8
59,Pingtung,2024-05-25 18:00,8.0,3.0,20.5
58,Xiaogang,2024-05-25 18:00,8.0,1.6,15.9
57,Qianzhen,2024-05-25 18:00,5.0,1.6,23.3
56,Qianjin,2024-05-25 18:00,16.0,0.9,22.2
54,Zuoying,2024-05-25 18:00,30.0,1.4,26.6
53,Nanzi,2024-05-25 18:00,11.0,1.0,37.5
52,Linyuan,2024-05-25 18:00,8.0,0.5,24.3
51,Daliao,2024-05-25 18:00,11.0,1.9,16.1
50,Fengshan,2024-05-25 18:00,8.0,1.7,20.0
49,Renwu,2024-05-25 18:00,13.0,1.2,40.5
48,Qiaotou,2024-05-25 18:00,10.0,0.9,35.6
47,Meinong,2024-05-25 18:00,16.0,1.4,45.8
46,Tainan,2024-05-25 18:00,14.0,2.0,50.3
45,Annan,2024-05-25 18:00,13.0,1.6,57.1
44,Shanhua,2024-05-25 18:00,13.0,1.6,53.3
43,Xinying,2024-05-25 18:00,8.0,0.9,40.1
42,Chiayi,2024-05-25 18:00,13.0,1.9,41.4
41,Taixi,2024-05-25 18:00,12.0,1.5,39.8
40,Puzi,2024-05-25 18:00,16.0,1.6,38.9
39,Xingang,2024-05-25 18:00,18.0,1.5,44.9
38,Lunbei,2024-05-25 18:00,21.0,1.5,36.0
37,Douliu,2024-05-25 18:00,11.0,3.6,35.8
36,Nantou,2024-05-25 18:00,13.0,0.5,41.9
35,Erlin,2024-05-25 18:00,18.0,4.4,33.8
34,Xianxi,2024-05-25 18:00,14.0,4.2,30.5
33,Changhua,2024-05-25 18:00,5.0,0.8,28.1
32,Xitun,2024-05-25 18:00,16.0,1.7,41.7
31,Zhongming,2024-05-25 18:00,15.0,0.9,37.7
30,Dali,2024-05-25 18:00,14.0,1.4,40.8
29,Shalu,2024-05-25 18:00,17.0,1.1,28.1
28,Fengyuan,2024-05-25 18:00,13.0,1.1,35.6
27,Sanyi,2024-05-25 18:00,13.0,1.0,39.5
26,Miaoli,2024-05-25 18:00,10.0,2.5,34.6
25,Toufen,2024-05-25 18:00,10.0,4.2,28.8
24,Hsinchu,2024-05-25 18:00,6.0,2.2,32.1
23,Zhudong,2024-05-25 18:00,11.0,0.9,33.8
22,Hukou,2024-05-25 18:00,10.0,1.6,35.5
21,Longtan,2024-05-25 18:00,14.0,2.6,33.7
20,Pingzhen,2024-05-25 18:00,10.0,1.7,26.6
19,Guanyin,2024-05-25 18:00,6.0,0.4,30.8
18,Dayuan,2024-05-25 18:00,4.0,1.8,34.2
17,Taoyuan,2024-05-25 18:00,20.0,3.7,23.8
16,Datong,2024-05-25 18:00,24.0,1.8,21.8
15,Songshan,2024-05-25 18:00,24.0,1.1,31.9
14,Guting,2024-05-25 18:00,8.0,,13.5
13,Wanhua,2024-05-25 18:00,16.0,1.8,28.1
12,Zhongshan,2024-05-25 18:00,19.0,1.8,26.4
11,Shilin,2024-05-25 18:00,19.0,1.9,32.3
10,Tamsui,2024-05-25 18:00,15.0,2.2,24.6
9,Linkou,2024-05-25 18:00,10.0,2.6,28.7
8,Cailiao,2024-05-25 18:00,12.0,2.8,26.2
7,Xinzhuang,2024-05-25 18:00,14.0,1.7,25.7
6,Banqiao,2024-05-25 18:00,7.0,1.7,28.1
5,Tucheng,2024-05-25 18:00,21.0,2.0,27.6
4,Xindian,2024-05-25 18:00,9.0,0.9,15.0
3,Wanli,2024-05-25 18:00,3.0,1.3,27.0
2,Xizhi,2024-05-25 18:00,11.0,1.0,16.8
1,Keelung,2024-05-25 18:00,9.0,3.1,4.4
313,Pingtung（fangshan）,2024-05-25 17:00,0.0,0.4,25.4
312,Taichung（Rilana Elementary）,2024-05-25 17:00,18.0,1.0,37.4
311,New Taipei(Shulin),2024-05-25 17:00,18.0,3.1,22.9
204,Pingtung（Liuqiu）,2024-05-25 17:00,4.0,0.7,22.8
203,Tainan（Madou）,2024-05-25 17:00,15.0,1.5,54.7
202,Kaohsiung（Hunei）,2024-05-25 17:00,10.0,1.6,60.5
201,Changhua（Yuanlin）,2024-05-25 17:00,16.0,2.1,48.8
85,Dacheng,2024-05-25 17:00,10.0,1.1,45.2
84,FugueiCape,2024-05-25 17:00,6.0,0.2,41.8
83,Mailiao,2024-05-25 17:00,14.0,,39.4
80,Guanshan,2024-05-25 17:00,7.0,0.6,23.5
78,Magong,2024-05-25 17:00,0.0,0.7,35.8
77,Kinmen,2024-05-25 17:00,20.0,1.3,39.6
75,Matsu,2024-05-25 17:00,7.0,0.5,37.2
72,Puli,2024-05-25 17:00,13.0,2.0,67.5
71,Fuxing,2024-05-25 17:00,6.0,1.1,18.2
70,Yonghe,2024-05-25 17:00,8.0,1.4,20.7
69,Zhushan,2024-05-25 17:00,22.0,2.9,53.0
68,Zhongli,2024-05-25 17:00,8.0,2.5,19.0
67,Sanchong,2024-05-25 17:00,21.0,2.1,19.1
66,Dongshan,2024-05-25 17:00,3.0,0.0,27.8
65,Yilan,2024-05-25 17:00,0.0,0.8,34.4
64,Yangming,2024-05-25 17:00,14.0,0.6,35.8
63,Hualien,2024-05-25 17:00,5.0,0.3,34.8
62,Taitung,2024-05-25 17:00,3.0,0.4,27.6
61,Hengchun,2024-05-25 17:00,2.0,0.2,15.5
60,Chaozhou,2024-05-25 17:00,5.0,0.6,23.6
59,Pingtung,2024-05-25 17:00,8.0,3.5,26.0
58,Xiaogang,2024-05-25 17:00,8.0,1.2,22.3
57,Qianzhen,2024-05-25 17:00,6.0,1.4,16.5
56,Qianjin,2024-05-25 17:00,4.0,0.7,20.2
54,Zuoying,2024-05-25 17:00,12.0,1.2,39.0
53,Nanzi,2024-05-25 17:00,7.0,1.4,45.0
52,Linyuan,2024-05-25 17:00,7.0,0.6,26.1
51,Daliao,2024-05-25 17:00,6.0,0.9,21.5
50,Fengshan,2024-05-25 17:00,11.0,3.8,25.1
49,Renwu,2024-05-25 17:00,11.0,1.4,47.1
48,Qiaotou,2024-05-25 17:00,11.0,1.2,46.9
47,Meinong,2024-05-25 17:00,15.0,1.7,58.8
46,Tainan,2024-05-25 17:00,12.0,1.9,62.3
45,Annan,2024-05-25 17:00,13.0,1.5,61.7
44,Shanhua,2024-05-25 17:00,20.0,1.7,55.0
43,Xinying,2024-05-25 17:00,11.0,1.3,51.2
42,Chiayi,2024-05-25 17:00,11.0,1.8,47.8
41,Taixi,2024-05-25 17:00,,1.6,54.8
40,Puzi,2024-05-25 17:00,12.0,1.4,45.4
39,Xingang,2024-05-25 17:00,14.0,1.4,50.5
38,Lunbei,2024-05-25 17:00,17.0,1.5,44.7
37,Douliu,2024-05-25 17:00,18.0,3.0,49.0
36,Nantou,2024-05-25 17:00,6.0,0.5,44.7
35,Erlin,2024-05-25 17:00,19.0,3.4,44.3
34,Xianxi,2024-05-25 17:00,9.0,3.9,34.1
33,Changhua,2024-05-25 17:00,9.0,,
32,Xitun,2024-05-25 17:00,17.0,1.9,43.3
31,Zhongming,2024-05-25 17:00,12.0,1.0,48.7
30,Dali,2024-05-25 17:00,10.0,1.2,48.4
29,Shalu,2024-05-25 17:00,10.0,1.0,28.9
28,Fengyuan,2024-05-25 17:00,18.0,1.1,39.1
27,Sanyi,2024-05-25 17:00,18.0,1.0,43.4
26,Miaoli,2024-05-25 17:00,14.0,,
25,Toufen,2024-05-25 17:00,16.0,3.3,30.6
24,Hsinchu,2024-05-25 17:00,10.0,1.0,35.6
23,Zhudong,2024-05-25 17:00,12.0,0.9,35.0
22,Hukou,2024-05-25 17:00,11.0,1.9,35.7
21,Longtan,2024-05-25 17:00,9.0,2.6,35.0
20,Pingzhen,2024-05-25 17:00,8.0,2.1,32.4
19,Guanyin,2024-05-25 17:00,5.0,0.2,37.7
18,Dayuan,2024-05-25 17:00,6.0,1.8,36.5
17,Taoyuan,2024-05-25 17:00,11.0,3.6,28.2
16,Datong,2024-05-25 17:00,21.0,1.7,28.7
15,Songshan,2024-05-25 17:00,23.0,1.1,39.9
14,Guting,2024-05-25 17:00,12.0,2.0,29.7
13,Wanhua,2024-05-25 17:00,18.0,2.2,36.5
12,Zhongshan,2024-05-25 17:00,17.0,1.7,33.1
11,Shilin,2024-05-25 17:00,15.0,1.8,32.2
10,Tamsui,2024-05-25 17:00,12.0,1.5,24.7
9,Linkou,2024-05-25 17:00,11.0,2.6,28.8
8,Cailiao,2024-05-25 17:00,13.0,2.7,40.9
7,Xinzhuang,2024-05-25 17:00,16.0,1.8,33.2
6,Banqiao,2024-05-25 17:00,19.0,2.4,40.0
5,Tucheng,2024-05-25 17:00,26.0,2.3,48.3
4,Xindian,2024-05-25 17:00,7.0,0.8,20.6
3,Wanli,2024-05-25 17:00,5.0,1.1,29.2
2,Xizhi,2024-05-25 17:00,8.0,0.7,28.2
1,Keelung,2024-05-25 17:00,10.0,1.7,7.5